StartTime,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_PO,PO_Load,green_energy_SP,SP_Load,green_energy_UK,UK_Load,green_energy_DE,DE_Load,green_energy_DK,DK_Load,green_energy_SE,SE_Load,green_energy_NE,NE_Load
2021-12-31 23:00:00+00:00,3151,4254,15517.0,21121.0,14088.0,14438.0,22495,20827,0.0,677.0,50115,42196,4404.0,3314.0,18167.0,15331.0,10948,10326
2022-01-01 00:00:00+00:00,12917,16457,14771.0,19756.0,13984.0,13935.0,21745,19530,0.0,1244.0,197190,165125,4354.0,3218.0,18219.0,15331.0,42190,40706
2022-01-01 01:00:00+00:00,13043,15426,14237.0,18685.0,14037.0,13579.0,22097,18383,0.0,1131.0,190137,160415,4061.0,3126.0,18152.0,15270.0,39853,39465
2022-01-01 02:00:00+00:00,13059,14781,13726.0,18124.0,13946.0,13397.0,22180,17680,0.0,1091.0,184459,158035,3795.0,3080.0,17626.0,15150.0,37501,38923
2022-01-01 03:00:00+00:00,12788,14630,13548.0,18400.0,13931.0,13364.0,22057,17396,0.0,969.0,178995,157016,3605.0,3044.0,17910.0,15387.0,36713,38211
2022-01-01 04:00:00+00:00,12796,14688,13520.0,19223.0,13817.0,13449.0,21892,17544,0.0,896.0,172302,154552,3483.0,3130.0,18025.0,15737.0,35806,38146
2022-01-01 05:00:00+00:00,12735,14960,13689.0,19738.0,13759.0,13444.0,22154,17866,0.0,871.0,172530,154275,3339.0,3238.0,18371.0,16054.0,34714,38956
2022-01-01 06:00:00+00:00,12617,15034,14176.0,20289.0,13707.0,13527.0,22200,17806,0.0,860.0,169234,157356,3156.0,3378.0,19066.0,16455.0,34688,39968
2022-01-01 07:00:00+00:00,12960,15259,15202.0,21469.0,14148.0,14202.0,24283,18533,0.0,922.0,165510,163000,2815.0,3537.0,19094.0,16943.0,34758,40808
2022-01-01 08:00:00+00:00,14346,15551,16551.0,22735.0,14196.0,14851.0,26794,20018,0.0,1017.0,170187,171858,2689.0,3714.0,19043.0,17476.0,36516,41742
2022-01-01 09:00:00+00:00,14618,16045,18179.0,23636.0,14739.0,15643.0,28184,20989,0.0,1095.0,173358,179829,2643.0,3818.0,18850.0,17657.0,39300,42796
2022-01-01 10:00:00+00:00,15078,16500,18832.0,24182.0,15721.0,16235.0,28101,21514,0.0,1232.0,176491,188335,3065.0,3893.0,18748.0,17521.0,42652,42494
2022-01-01 11:00:00+00:00,15261,16966,18464.0,23270.0,15984.0,16712.0,27945,22105,0.0,1351.0,178558,188528,3158.0,3943.0,18787.0,17542.0,45361,42294
2022-01-01 12:00:00+00:00,14733,17195,17299.0,22755.0,15898.0,16874.0,27736,22384,0.0,1508.0,171117,184922,3385.0,3915.0,18974.0,17783.0,46268,43153
2022-01-01 13:00:00+00:00,13770,17488,16275.0,22881.0,16042.0,17032.0,27259,21106,0.0,1653.0,169516,182733,3832.0,3988.0,19456.0,18417.0,46110,44379
2022-01-01 14:00:00+00:00,12993,18052,17151.0,23818.0,16160.0,17715.0,25829,20617,0.0,1682.0,169218,183467,4703.0,4213.0,20036.0,18620.0,46142,45865
2022-01-01 15:00:00+00:00,12882,19157,20477.0,26742.0,16086.0,17887.0,22872,21096,0.0,1671.0,181423,195571,5463.0,4473.0,20501.0,18778.0,49111,48406
2022-01-01 16:00:00+00:00,12805,19169,21277.0,27672.0,15563.0,17929.0,22543,23211,0.0,1741.0,194255,207259,6076.0,4407.0,20858.0,18621.0,52267,52021
2022-01-01 17:00:00+00:00,12508,19117,21885.0,28393.0,15379.0,17898.0,23408,24435,0.0,1977.0,203868,208694,6431.0,4133.0,21157.0,17942.0,52556,51429
2022-01-01 18:00:00+00:00,12374,19077,21256.0,27996.0,15214.0,17594.0,23712,24964,0.0,2083.0,205099,203720,6503.0,3970.0,21609.0,17481.0,51102,49999
2022-01-01 19:00:00+00:00,12446,18695,20103.0,26693.0,14941.0,16972.0,24005,25189,0.0,1925.0,197957,196041,6368.0,3821.0,22004.0,17048.0,47089,47940
2022-01-01 20:00:00+00:00,12006,18142,18011.0,24635.0,14404.0,16426.0,23303,24134,0.0,1801.0,195159,191635,6049.0,3619.0,22035.0,16461.0,43165,46052
2022-01-01 21:00:00+00:00,12114,17310,15867.0,22404.0,13377.0,15411.0,22724,22552,0.0,1691.0,193815,187527,5684.0,3462.0,21886.0,16048.0,42915,44113
2022-01-01 22:00:00+00:00,12120,16380,13888.0,20428.0,13259.0,14480.0,21974,21048,0.0,1534.0,185667,176366,4957.0,3351.0,20972.0,15924.0,42918,42275
2022-01-01 23:00:00+00:00,11518,15480,13338.0,18989.0,12797.0,13833.0,21739,19473,0.0,1385.0,180325,170078,4798.0,3173.0,20417.0,15328.0,40873,41053
2022-01-02 00:00:00+00:00,11420,14901,13940.0,18083.0,12757.0,13451.0,21370,18375,0.0,626.0,178747,164923,4767.0,3128.0,20186.0,15037.0,41733,39562
2022-01-02 01:00:00+00:00,11456,14342,14289.0,17740.0,13032.0,13267.0,21468,17841,0.0,0.0,176343,162519,4529.0,3093.0,19225.0,14770.0,41631,38687
2022-01-02 02:00:00+00:00,11347,14142,14685.0,17737.0,13256.0,13326.0,21359,17539,0.0,525.0,177100,162753,4628.0,3063.0,18735.0,14706.0,41540,38236
2022-01-02 03:00:00+00:00,11514,14436,13552.0,18409.0,13626.0,13714.0,21109,17684,0.0,1008.0,173989,163004,4624.0,3149.0,18502.0,14752.0,42093,38283
2022-01-02 04:00:00+00:00,11567,15008,14102.0,19869.0,13982.0,14230.0,21039,18353,0.0,971.0,174844,162453,4516.0,3260.0,18485.0,15202.0,42550,38979
2022-01-02 05:00:00+00:00,11706,16122,14551.0,21148.0,14059.0,14542.0,21436,19223,0.0,942.0,177435,162596,4478.0,3455.0,19304.0,15916.0,42647,40264
2022-01-02 06:00:00+00:00,11927,16881,15459.0,22332.0,14154.0,14960.0,21747,19936,0.0,948.0,187240,171915,4509.0,3722.0,19704.0,16545.0,44232,42237
2022-01-02 07:00:00+00:00,12676,17859,17001.0,23775.0,14788.0,15855.0,23432,21531,0.0,1010.0,198657,185202,4401.0,3905.0,20590.0,16960.0,45760,44702
2022-01-02 08:00:00+00:00,13899,18359,18708.0,24697.0,15523.0,16709.0,25758,23286,0.0,1119.0,209679,195494,4271.0,4097.0,20785.0,17299.0,48389,46562
2022-01-02 09:00:00+00:00,13993,18526,19997.0,25360.0,15788.0,17032.0,26825,24126,0.0,1241.0,223431,205032,3914.0,4167.0,20677.0,17428.0,49439,46441
2022-01-02 10:00:00+00:00,14472,18846,20801.0,26123.0,16368.0,17414.0,27255,24202,0.0,1420.0,235463,216802,3567.0,4198.0,20642.0,17553.0,51117,47998
2022-01-02 11:00:00+00:00,14116,18756,20716.0,25308.0,16641.0,18006.0,27581,24673,0.0,1562.0,241366,217096,3124.0,4212.0,20487.0,17792.0,52556,48585
2022-01-02 12:00:00+00:00,13413,18838,18899.0,24751.0,16537.0,17914.0,27619,24921,0.0,1678.0,240411,212695,3252.0,4191.0,20458.0,17912.0,51873,47660
2022-01-02 13:00:00+00:00,12632,19191,18304.0,24918.0,16570.0,18024.0,26720,23869,0.0,1770.0,238825,210911,3605.0,4301.0,20407.0,18077.0,49363,47919
2022-01-02 14:00:00+00:00,12390,19941,18698.0,26049.0,17319.0,18627.0,25337,23258,0.0,1747.0,238706,214431,4166.0,4521.0,20313.0,18265.0,48115,48988
2022-01-02 15:00:00+00:00,12739,21433,22114.0,28970.0,17985.0,18737.0,24167,23642,0.0,1719.0,243808,225625,4835.0,4873.0,20317.0,18541.0,48327,51783
2022-01-02 16:00:00+00:00,12675,21539,23317.0,30088.0,17805.0,18753.0,24608,25965,0.0,1803.0,249285,235222,5223.0,4735.0,20131.0,18424.0,51044,55587
2022-01-02 17:00:00+00:00,12621,21399,23720.0,30781.0,17854.0,18774.0,26143,27307,0.0,2088.0,252093,234292,5700.0,4433.0,19875.0,18010.0,51848,54121
2022-01-02 18:00:00+00:00,12835,21157,22733.0,29662.0,17525.0,18378.0,26564,28243,0.0,2184.0,247108,227205,5769.0,4183.0,19646.0,17305.0,48694,52577
2022-01-02 19:00:00+00:00,12848,20457,20255.0,27563.0,16849.0,17527.0,26067,28062,0.0,1973.0,243756,216385,5631.0,3974.0,18868.0,16546.0,47509,50705
2022-01-02 20:00:00+00:00,12530,19465,17975.0,25326.0,16254.0,16897.0,25361,26650,0.0,1794.0,234064,208694,5249.0,3769.0,18830.0,16269.0,46866,48614
2022-01-02 21:00:00+00:00,12524,18475,16248.0,22897.0,15511.0,15711.0,24197,24535,0.0,1655.0,226314,200590,4794.0,3559.0,17192.0,15506.0,46840,46842
2022-01-02 22:00:00+00:00,12270,17309,16010.0,20859.0,15394.0,14918.0,21365,22800,0.0,1501.0,219731,188411,4468.0,3394.0,15980.0,15319.0,47318,44466
2022-01-02 23:00:00+00:00,12499,16340,15862.0,19413.0,15356.0,14446.0,21062,21173,0.0,1322.0,214681,179879,4283.0,3345.0,15873.0,15049.0,47052,42800
2022-01-03 00:00:00+00:00,12491,15728,15687.0,18841.0,15067.0,14223.0,21272,20153,0.0,1129.0,207169,173128,4125.0,3308.0,15713.0,14808.0,45406,41392
2022-01-03 01:00:00+00:00,12757,15247,15408.0,18543.0,14978.0,14320.0,21703,19679,0.0,1012.0,201163,170685,4093.0,3285.0,15717.0,14886.0,45123,40806
2022-01-03 02:00:00+00:00,12313,15225,15876.0,19052.0,15186.0,14814.0,22141,19754,0.0,980.0,201334,173478,4484.0,3361.0,16230.0,15344.0,44325,40492
2022-01-03 03:00:00+00:00,12452,16018,16286.0,20705.0,15692.0,15727.0,21975,20516,0.0,926.0,211528,181772,5110.0,3584.0,16670.0,15734.0,44728,40988
2022-01-03 04:00:00+00:00,12844,18135,18488.0,24670.0,17570.0,18749.0,22728,22969,0.0,911.0,235557,199216,5664.0,4201.0,18737.0,17213.0,45335,43740
2022-01-03 05:00:00+00:00,13431,21080,21930.0,28930.0,19650.0,20921.0,23925,26155,0.0,930.0,260557,228635,5917.0,4772.0,20676.0,18764.0,46371,47804
2022-01-03 06:00:00+00:00,14155,22265,25669.0,32665.0,20842.0,22135.0,24700,28546,0.0,990.0,273154,250878,6107.0,5079.0,21006.0,19396.0,48653,52778
2022-01-03 07:00:00+00:00,14758,22989,28046.0,35378.0,21287.0,22929.0,26955,30212,0.0,1170.0,284131,261928,6799.0,5072.0,21005.0,19451.0,50239,57029
2022-01-03 08:00:00+00:00,15105,23502,28081.0,35696.0,20850.0,22935.0,29704,31106,0.0,1341.0,293008,267001,6970.0,5190.0,21041.0,19620.0,51039,58111
2022-01-03 09:00:00+00:00,15564,23775,28307.0,35706.0,21273.0,23366.0,31039,30788,0.0,1489.0,298796,272754,7166.0,5246.0,21379.0,19916.0,52823,56875
2022-01-03 10:00:00+00:00,15431,23804,28049.0,34695.0,21975.0,23608.0,31672,30499,0.0,1670.0,304313,279273,7263.0,5134.0,21417.0,20005.0,55291,55464
2022-01-03 11:00:00+00:00,15503,23651,27426.0,34343.0,22039.0,23666.0,32379,30485,0.0,1781.0,303684,280238,7304.0,5078.0,21661.0,20204.0,56773,55854
2022-01-03 12:00:00+00:00,15154,22992,27076.0,34803.0,21945.0,23374.0,32230,30083,0.0,1857.0,296527,275534,7238.0,5043.0,21794.0,20225.0,56765,56252
2022-01-03 13:00:00+00:00,14896,23119,26620.0,35188.0,22010.0,23417.0,31922,29167,0.0,1969.0,289293,272737,7439.0,5021.0,22087.0,20687.0,55122,57466
2022-01-03 14:00:00+00:00,14391,23529,27971.0,36242.0,22324.0,23971.0,31085,28768,0.0,1979.0,287065,268449,7570.0,5200.0,22272.0,20855.0,55077,58816
2022-01-03 15:00:00+00:00,14100,24350,30032.0,38273.0,22138.0,23882.0,29860,29274,0.0,1979.0,293432,273844,7912.0,5535.0,22608.0,21041.0,58160,61242
2022-01-03 16:00:00+00:00,14084,24105,29316.0,38007.0,21922.0,23558.0,29632,31072,0.0,2046.0,293474,281315,7507.0,5326.0,22601.0,20625.0,64246,63810
2022-01-03 17:00:00+00:00,13968,23765,29098.0,37629.0,21750.0,23340.0,30424,31843,0.0,2398.0,289263,278636,6752.0,4973.0,22899.0,20368.0,65299,60621
2022-01-03 18:00:00+00:00,13837,23324,27450.0,35243.0,21492.0,22852.0,30617,32306,0.0,2500.0,280582,268893,6236.0,4586.0,22451.0,19675.0,61597,58003
2022-01-03 19:00:00+00:00,13630,22524,23960.0,32509.0,20234.0,21306.0,30721,31729,0.0,2291.0,269068,251772,5717.0,4316.0,21870.0,18948.0,54368,54823
2022-01-03 20:00:00+00:00,13344,21649,22202.0,29132.0,18738.0,19825.0,29438,29097,0.0,2150.0,259082,238359,5318.0,4040.0,21523.0,18102.0,49707,52129
2022-01-03 21:00:00+00:00,12936,20734,19842.0,26221.0,17801.0,18509.0,28211,26455,0.0,1984.0,248431,225141,4934.0,3758.0,21062.0,17269.0,45185,49295
2022-01-03 22:00:00+00:00,12662,19566,17543.0,23813.0,17989.0,17594.0,27309,24775,0.0,1792.0,238421,211453,4447.0,3577.0,20003.0,17009.0,41901,46530
2022-01-03 23:00:00+00:00,12806,18383,16125.0,22311.0,17503.0,16880.0,27475,22985,0.0,1587.0,234042,200166,4160.0,3488.0,19557.0,16824.0,39590,44424
2022-01-04 00:00:00+00:00,12907,17491,16041.0,21366.0,17205.0,16612.0,28822,21880,0.0,1399.0,225120,192525,3957.0,3429.0,19195.0,16796.0,36982,43524
2022-01-04 01:00:00+00:00,12966,16824,16803.0,21079.0,17107.0,16603.0,29307,21345,0.0,1261.0,213430,190963,3986.0,3454.0,19187.0,16723.0,35580,42615
2022-01-04 02:00:00+00:00,12938,16628,17721.0,21376.0,17142.0,16936.0,29115,21264,0.0,1242.0,208921,193124,3948.0,3528.0,19860.0,17084.0,34580,42249
2022-01-04 03:00:00+00:00,12580,17349,18504.0,22797.0,18026.0,17763.0,28697,21935,0.0,1194.0,207535,199292,3846.0,3716.0,20689.0,17985.0,34164,42804
2022-01-04 04:00:00+00:00,12564,19280,21974.0,26625.0,19226.0,20158.0,28301,24068,0.0,1156.0,212172,213215,4060.0,4255.0,21430.0,19017.0,36205,45047
2022-01-04 05:00:00+00:00,13258,22153,25757.0,30832.0,20668.0,22051.0,28967,26973,0.0,1148.0,229666,235791,4368.0,4878.0,21817.0,20133.0,41781,49175
2022-01-04 06:00:00+00:00,13627,22996,28591.0,34806.0,21322.0,23023.0,30282,28993,0.0,1258.0,244513,254271,4506.0,5205.0,22561.0,20800.0,49510,54802
2022-01-04 07:00:00+00:00,14289,22979,30305.0,36950.0,21231.0,23454.0,31842,30459,0.0,1530.0,251539,265425,4750.0,5238.0,22556.0,20732.0,50273,59275
2022-01-04 08:00:00+00:00,15137,22958,31047.0,37370.0,21101.0,23660.0,32934,31305,0.0,1892.0,256754,269692,4893.0,5314.0,22459.0,20622.0,52102,60815
2022-01-04 09:00:00+00:00,15480,23194,31901.0,37404.0,21748.0,24118.0,33893,31355,0.0,2147.0,263137,272977,5153.0,5333.0,22481.0,20849.0,54189,60695
2022-01-04 10:00:00+00:00,15729,23504,31824.0,36515.0,21769.0,24361.0,34815,31292,0.0,2285.0,265859,278605,5518.0,5260.0,22793.0,20973.0,56016,60731
2022-01-04 11:00:00+00:00,15701,23930,31287.0,35879.0,21690.0,24276.0,34725,31527,0.0,2317.0,265445,277806,5337.0,5227.0,22653.0,20749.0,55640,60624
2022-01-04 12:00:00+00:00,15254,23658,31311.0,36285.0,21475.0,24024.0,34334,31273,0.0,2335.0,262254,273462,5573.0,5188.0,22661.0,20770.0,55365,60527
2022-01-04 13:00:00+00:00,15123,23807,30717.0,36395.0,21549.0,23959.0,33675,30405,0.0,2393.0,260135,271398,5791.0,5091.0,22551.0,21558.0,55241,60152
2022-01-04 14:00:00+00:00,14854,24064,30937.0,37175.0,21418.0,24402.0,33132,30188,0.0,2340.0,264426,271699,5842.0,5299.0,22408.0,21965.0,55902,60484
2022-01-04 15:00:00+00:00,15238,24804,31550.0,38809.0,21394.0,24328.0,32349,30488,0.0,2335.0,271341,275108,6108.0,5641.0,22268.0,22098.0,58592,62735
2022-01-04 16:00:00+00:00,15260,24481,30792.0,38606.0,21528.0,23992.0,31469,31590,0.0,2424.0,277554,280297,6404.0,5430.0,22113.0,21647.0,60378,65179
2022-01-04 17:00:00+00:00,15162,24196,30601.0,38158.0,21237.0,23736.0,31987,32085,0.0,2722.0,271912,277994,6978.0,5147.0,22220.0,21163.0,63768,61854
2022-01-04 18:00:00+00:00,15021,23676,28805.0,35807.0,21057.0,23112.0,33241,32753,0.0,1423.0,270000,270170,7049.0,4855.0,22009.0,20499.0,61957,59419
2022-01-04 19:00:00+00:00,15083,22830,26431.0,33021.0,20438.0,21669.0,33129,32032,0.0,1255.0,264012,254412,7162.0,4594.0,21674.0,19641.0,59248,56378
2022-01-04 20:00:00+00:00,14787,21785,23970.0,29495.0,19115.0,20229.0,32646,29607,0.0,2383.0,255669,242520,7011.0,4322.0,21711.0,19007.0,55019,53698
2022-01-04 21:00:00+00:00,14542,20845,20194.0,26393.0,17741.0,18802.0,31127,26964,0.0,2180.0,252941,230236,6709.0,4036.0,21377.0,18021.0,45854,51094
2022-01-04 22:00:00+00:00,14007,19721,18687.0,23875.0,17257.0,17752.0,30081,25526,0.0,1964.0,246387,216521,6398.0,3905.0,21207.0,17745.0,43430,48171
2022-01-04 23:00:00+00:00,13775,18448,18185.0,22316.0,17010.0,17163.0,30660,23719,0.0,1700.0,236971,207787,6392.0,3780.0,20948.0,17270.0,44167,46082
2022-01-05 00:00:00+00:00,13701,17644,17846.0,21457.0,16642.0,16787.0,30115,22560,0.0,1453.0,236930,200502,5833.0,3879.0,20876.0,17050.0,44707,44542
2022-01-05 01:00:00+00:00,13618,17016,17690.0,21328.0,16504.0,16803.0,30053,22015,0.0,1326.0,239574,199264,5645.0,3864.0,20844.0,17103.0,43831,44317
2022-01-05 02:00:00+00:00,13506,16847,17625.0,21548.0,16507.0,17166.0,29806,21928,0.0,1310.0,242901,204027,5564.0,3871.0,20911.0,17262.0,44287,44149
2022-01-05 03:00:00+00:00,13685,17583,19100.0,23074.0,17077.0,17874.0,29082,22317,0.0,1269.0,252811,211423,5696.0,3959.0,21190.0,17810.0,45883,44739
2022-01-05 04:00:00+00:00,13613,19351,20137.0,26683.0,18947.0,20243.0,27855,24279,0.0,1257.0,270775,227155,5750.0,4512.0,21917.0,19235.0,48893,46258
2022-01-05 05:00:00+00:00,14018,22297,23957.0,30651.0,20878.0,22207.0,29140,27094,0.0,1283.0,287058,251452,5889.0,5145.0,22399.0,20644.0,54187,49996
2022-01-05 06:00:00+00:00,14391,23121,27611.0,34278.0,21899.0,23028.0,30602,29198,0.0,1377.0,299565,272135,5558.0,5389.0,22350.0,21248.0,59189,55534
2022-01-05 07:00:00+00:00,14718,23629,29986.0,36402.0,22288.0,23535.0,32918,30892,0.0,1675.0,305985,282406,5327.0,5428.0,22296.0,21376.0,64330,59353
2022-01-05 08:00:00+00:00,15061,23905,29637.0,36448.0,22398.0,23727.0,35028,31720,0.0,2125.0,313327,287659,5446.0,5469.0,22104.0,21549.0,67247,61021
2022-01-05 09:00:00+00:00,15279,24176,29180.0,36161.0,22671.0,24107.0,35474,31813,0.0,2356.0,322286,292886,5770.0,5472.0,22011.0,21489.0,67279,61124
2022-01-05 10:00:00+00:00,15271,24580,29296.0,35419.0,22850.0,24197.0,36080,31696,0.0,2496.0,329978,297686,5916.0,5433.0,21875.0,21319.0,65858,60209
2022-01-05 11:00:00+00:00,15092,24634,27885.0,34559.0,22758.0,24215.0,37412,31771,0.0,2560.0,331113,296793,6248.0,5414.0,22034.0,21436.0,65133,59304
2022-01-05 12:00:00+00:00,14748,24283,28015.0,35010.0,22884.0,23969.0,36650,31128,0.0,1285.0,326602,291680,6411.0,5362.0,22227.0,21327.0,66224,59158
2022-01-05 13:00:00+00:00,14512,24548,27918.0,35036.0,22830.0,23816.0,34714,30129,0.0,1296.0,321199,287193,6296.0,5284.0,22516.0,22057.0,66585,59484
2022-01-05 14:00:00+00:00,14381,24738,29024.0,36026.0,23275.0,24338.0,32294,29775,0.0,2520.0,316589,284429,6190.0,5458.0,22852.0,22197.0,69925,60449
2022-01-05 15:00:00+00:00,14695,25260,31740.0,37864.0,23291.0,24205.0,30150,29788,0.0,2506.0,315329,288704,6343.0,5818.0,22981.0,22071.0,74572,62690
2022-01-05 16:00:00+00:00,14967,24805,32732.0,38054.0,23265.0,23697.0,29967,30554,0.0,2578.0,312485,294780,6160.0,5596.0,23351.0,21801.0,76143,65027
2022-01-05 17:00:00+00:00,15016,24515,32326.0,37569.0,23320.0,23425.0,30614,30805,0.0,2905.0,300946,291879,6117.0,5287.0,23609.0,21434.0,74529,62286
2022-01-05 18:00:00+00:00,15198,24048,30421.0,35162.0,22813.0,22866.0,29572,31001,0.0,1519.0,293341,282592,5779.0,5031.0,23581.0,20792.0,70676,59793
2022-01-05 19:00:00+00:00,15130,23220,26978.0,32140.0,21593.0,21540.0,29439,30267,0.0,1342.0,279555,265578,5498.0,4844.0,23263.0,19817.0,64455,56930
2022-01-05 20:00:00+00:00,14904,22289,25526.0,28971.0,20293.0,20089.0,28198,28127,0.0,2531.0,269450,253115,5340.0,4572.0,23036.0,19120.0,59755,54108
2022-01-05 21:00:00+00:00,14586,21453,24982.0,26109.0,18728.0,18792.0,27391,26065,0.0,2326.0,262490,240686,5482.0,4315.0,23084.0,18579.0,52095,51647
2022-01-05 22:00:00+00:00,14005,20432,23043.0,23797.0,17749.0,17750.0,26543,24523,0.0,2072.0,251197,226271,5200.0,4051.0,23282.0,18215.0,48634,48823
2022-01-05 23:00:00+00:00,13780,19179,21946.0,22257.0,17430.0,16977.0,25522,22677,0.0,1772.0,241934,218188,4981.0,3967.0,23248.0,17680.0,49243,46607
2022-01-06 00:00:00+00:00,13609,18356,19891.0,21403.0,17300.0,16561.0,25755,21284,0.0,783.0,238766,212791,4716.0,3895.0,23269.0,17514.0,45241,44926
2022-01-06 01:00:00+00:00,13566,17668,18706.0,20860.0,17300.0,16399.0,27088,20486,0.0,679.0,238676,209749,4435.0,3864.0,23308.0,17502.0,41192,43936
2022-01-06 02:00:00+00:00,13443,17518,17555.0,20830.0,17551.0,16401.0,27155,20148,0.0,678.0,232936,208091,4311.0,3941.0,23321.0,17795.0,36924,43617
2022-01-06 03:00:00+00:00,13592,18269,19127.0,21359.0,17799.0,16213.0,26529,20108,0.0,623.0,232401,212166,4120.0,4163.0,23441.0,18109.0,34646,44290
2022-01-06 04:00:00+00:00,13923,20137,18411.0,22470.0,18024.0,16250.0,25716,20607,0.0,1184.0,232416,219986,4069.0,4765.0,23883.0,18714.0,34318,46569
2022-01-06 05:00:00+00:00,14622,23160,22624.0,24291.0,18200.0,16590.0,25698,21292,0.0,1193.0,240320,235912,4200.0,5371.0,24199.0,19147.0,40542,51235
2022-01-06 06:00:00+00:00,14617,24170,25623.0,25936.0,18790.0,17087.0,26203,21817,0.0,617.0,246238,252192,4320.0,5633.0,24398.0,20168.0,48464,57237
2022-01-06 07:00:00+00:00,14985,24458,27415.0,27884.0,19673.0,18076.0,26819,23300,0.0,847.0,245992,257922,4315.0,5608.0,24563.0,20826.0,49494,60865
2022-01-06 08:00:00+00:00,15436,24250,27925.0,29106.0,19966.0,18799.0,28674,24752,0.0,2073.0,243506,262160,4553.0,5592.0,24411.0,21258.0,50150,59895
2022-01-06 09:00:00+00:00,15930,24073,26937.0,29169.0,20327.0,19315.0,29807,25040,0.0,2304.0,246641,263766,4599.0,5447.0,24298.0,21169.0,51434,56254
2022-01-06 10:00:00+00:00,16299,24298,27122.0,29057.0,20800.0,19658.0,30282,24856,0.0,2411.0,246511,265922,4499.0,5326.0,24202.0,21064.0,57262,53946
2022-01-06 11:00:00+00:00,16285,24507,25343.0,27238.0,20660.0,19860.0,30943,25111,0.0,2439.0,244519,262184,4389.0,5293.0,24090.0,20625.0,61235,52892
2022-01-06 12:00:00+00:00,16012,24278,25000.0,26974.0,20637.0,19875.0,32584,25319,0.0,2443.0,237564,255998,4186.0,5205.0,24163.0,20709.0,63106,53562
2022-01-06 13:00:00+00:00,15779,24527,25502.0,27105.0,19928.0,19753.0,32567,24387,0.0,2425.0,230458,251343,4096.0,5163.0,24160.0,21371.0,63384,55745
2022-01-06 14:00:00+00:00,15452,24744,26845.0,27979.0,20390.0,20402.0,31801,23876,0.0,2318.0,221360,249755,4298.0,5410.0,24376.0,21680.0,64724,58746
2022-01-06 15:00:00+00:00,15179,25493,28375.0,31157.0,20421.0,20552.0,28808,24388,0.0,2321.0,227738,258153,4652.0,5817.0,24504.0,21954.0,69668,62312
2022-01-06 16:00:00+00:00,15215,25290,28599.0,32505.0,19949.0,20465.0,28062,26611,0.0,2437.0,242593,270955,5029.0,5655.0,24393.0,21591.0,76464,65345
2022-01-06 17:00:00+00:00,15068,25096,27880.0,32972.0,19726.0,20485.0,28496,27957,0.0,2743.0,251496,271299,5134.0,5309.0,24238.0,21068.0,77677,62671
2022-01-06 18:00:00+00:00,15082,24771,26820.0,31777.0,19542.0,20226.0,28226,28840,0.0,2809.0,255059,266511,5277.0,5009.0,23884.0,20458.0,73164,60087
2022-01-06 19:00:00+00:00,15071,23984,24399.0,29627.0,18896.0,19556.0,27339,29309,0.0,2576.0,255678,255356,5274.0,4730.0,23021.0,20482.0,66259,57242
2022-01-06 20:00:00+00:00,14836,23026,22034.0,27348.0,18167.0,18884.0,26635,28079,0.0,2387.0,250880,244941,5601.0,4498.0,21975.0,20455.0,59960,54355
2022-01-06 21:00:00+00:00,14511,22152,20470.0,24725.0,17294.0,17761.0,25451,25915,0.0,2196.0,251107,237085,5632.0,4232.0,21584.0,19167.0,55495,51176
2022-01-06 22:00:00+00:00,13988,21060,18486.0,22992.0,17408.0,16997.0,25547,24213,0.0,1943.0,248580,225569,5571.0,3987.0,20161.0,18524.0,52195,48467
2022-01-06 23:00:00+00:00,13443,19668,17382.0,21386.0,17665.0,16433.0,25431,22480,0.0,1686.0,244753,213543,5652.0,3853.0,19623.0,18521.0,48555,46534
2022-01-07 00:00:00+00:00,13297,18965,17054.0,20609.0,17247.0,16186.0,25724,21292,0.0,1460.0,245315,208118,5856.0,3869.0,19121.0,18153.0,48466,44996
2022-01-07 01:00:00+00:00,13048,18378,16868.0,20460.0,17205.0,16161.0,26365,20706,0.0,1348.0,248534,205425,6447.0,3872.0,18850.0,18216.0,48314,43913
2022-01-07 02:00:00+00:00,12852,18244,17009.0,20816.0,17434.0,16425.0,27005,20647,0.0,1303.0,251821,207491,6695.0,3852.0,19100.0,18365.0,47633,43252
2022-01-07 03:00:00+00:00,13291,19047,18090.0,22275.0,18106.0,17182.0,27234,21258,0.0,1268.0,257443,215732,6722.0,4171.0,19310.0,18495.0,47341,43937
2022-01-07 04:00:00+00:00,13679,20997,20801.0,26081.0,18674.0,18906.0,26928,23127,0.0,1242.0,271023,228451,7175.0,4794.0,20658.0,20144.0,48586,45972
2022-01-07 05:00:00+00:00,14502,24068,25207.0,29831.0,19195.0,20101.0,27506,25767,0.0,1243.0,289923,251254,7575.0,5394.0,21010.0,21352.0,52344,50094
2022-01-07 06:00:00+00:00,14693,24879,27467.0,32797.0,19598.0,20909.0,28453,27778,0.0,1370.0,299677,270575,7647.0,5609.0,21217.0,21863.0,55537,55364
2022-01-07 07:00:00+00:00,16018,24279,29995.0,34710.0,20278.0,21505.0,30529,29656,0.0,1658.0,303973,280999,7032.0,5619.0,21509.0,21967.0,58010,59510
2022-01-07 08:00:00+00:00,17428,23325,31197.0,35433.0,20350.0,21346.0,33322,30690,0.0,2104.0,307680,287473,7156.0,5591.0,21786.0,22315.0,58817,60270
